mode,game,total_BB,total_RB,total_grape,total_samai,max_samai,max_game,min_samai,min_game
3,2000,7,9,319,239,749,1073,-132,1984
3,2000,7,6,304,-109,323,309,-928,1828
3,2000,10,7,327,1021,1056,2000,-28,19
3,2000,6,5,309,-569,748,760,-629,1984
3,2000,7,7,302,-133,553,739,-339,1893
3,2000,8,7,309,272,371,1941,-374,1339
3,2000,4,2,319,-1384,0,0,-1451,1991
3,2000,8,7,296,243,1125,764,-233,157
3,2000,12,6,318,1465,1626,1471,-136,76
3,2000,6,8,302,-249,231,1375,-437,1941
3,2000,5,6,307,-642,221,259,-678,1953
3,2000,2,7,354,-1292,340,253,-1539,1930
3,2000,6,5,329,-328,383,622,-377,1536
3,2000,10,6,319,1004,1255,1850,-118,915
3,2000,10,6,331,1036,1160,1718,-158,181
3,2000,4,9,308,-665,0,0,-904,1919
3,2000,9,5,325,535,1278,1250,-71,46
3,2000,6,4,335,-435,701,410,-640,1929
3,2000,7,6,325,-9,453,1458,-391,641
3,2000,9,3,340,397,403,2004,-1158,1344
3,2000,10,3,353,954,1310,1708,-240,416
3,2000,9,5,330,584,712,1937,-245,1589
3,2000,7,6,325,-57,137,129,-888,1093
3,2000,9,7,335,748,1433,1470,-62,36
3,2000,4,6,341,-869,0,0,-920,1951
3,2000,4,4,321,-1124,8,9,-1271,1341
3,2000,5,5,335,-635,0,0,-1574,1357
3,2000,7,4,324,-194,436,1558,-725,768
3,2000,10,9,335,1305,1447,1920,-5,5
3,2000,10,4,292,537,795,1838,-284,237
3,2000,4,4,323,-1175,1,3,-1468,1914
3,2000,9,5,339,580,1221,1498,-128,409
3,2000,6,5,332,-348,796,604,-428,1671
3,2000,12,6,306,1458,1695,1668,-229,196
3,2000,6,5,327,-367,19,1656,-931,961
3,2000,13,6,323,1876,2143,1839,-370,500
3,2000,4,5,329,-981,45,47,-1260,1739
3,2000,3,8,336,-993,97,1152,-1083,2007
3,2000,9,5,316,430,929,1283,-276,695
3,2000,7,4,318,-283,186,594,-841,1459
3,2000,12,5,301,1367,1564,1542,-178,170
3,2000,3,9,336,-914,191,385,-918,2014
3,2000,3,8,321,-1007,127,261,-1132,1910
3,2000,6,12,328,354,904,914,-171,128
3,2000,8,6,296,78,839,1336,-356,594
3,2000,9,6,343,737,1262,779,-45,23
3,2000,5,9,299,-543,236,692,-544,1636
3,2000,2,4,302,-1888,2,4,-1928,1968
3,2000,6,3,330,-479,500,321,-653,1765
3,2000,9,5,336,598,907,1045,-357,245
3,2000,7,6,329,-39,349,1573,-611,801
3,2000,5,5,310,-757,108,149,-927,1505
3,2000,6,6,311,-392,101,209,-1119,1382
3,2000,4,2,314,-1372,500,626,-1372,2007
3,2000,8,6,337,407,780,678,-13,13
3,2000,6,4,320,-489,0,0,-837,1065
3,2000,14,11,323,2780,2803,1587,-60,33
3,2000,11,4,323,1103,1405,1267,-281,376
3,2000,5,6,318,-678,226,57,-724,1193
3,2000,5,6,337,-450,293,401,-450,2016
3,2000,8,7,298,198,967,1046,-419,290
3,2000,10,4,307,704,780,1967,-522,1189
3,2000,2,3,325,-1956,8,4,-1956,2006
3,2000,12,7,315,1598,1806,1894,-606,399
3,2000,12,5,312,1346,1926,1554,-163,516
3,2000,6,8,274,-458,540,648,-458,2017
3,2000,5,2,351,-796,365,29,-1069,1724
3,2000,5,6,321,-598,239,381,-745,1857
3,2000,4,6,319,-958,297,82,-1031,1198
3,2000,4,7,328,-770,24,74,-1165,1148
3,2000,10,6,321,939,986,1998,-89,55
3,2000,2,5,338,-1525,60,45,-1525,2008
3,2000,5,5,318,-735,489,163,-862,1765
3,2000,11,6,329,1317,1887,1550,-125,74
3,2000,4,5,327,-954,331,208,-1043,2000
3,2000,7,8,303,76,163,97,-733,700
3,2000,9,12,315,1273,1706,994,-9,3
3,2000,10,5,305,722,1161,1485,-195,298
3,2000,8,2,293,-329,708,763,-415,1801
3,2000,5,8,329,-351,285,664,-413,1980
3,2000,11,6,327,1200,1355,1922,-59,28
3,2000,13,3,318,1618,1640,1999,-27,99
3,2000,7,9,328,294,688,1718,-506,1100
3,2000,2,4,314,-1770,0,0,-1770,2003
3,2000,9,11,330,1122,1277,1934,-202,833
3,2000,5,4,302,-929,370,325,-1529,1929
3,2000,7,8,317,174,359,1808,-990,1367
3,2000,3,6,309,-1324,67,31,-1324,2008
3,2000,6,7,345,-74,410,1180,-562,886
3,2000,6,4,332,-461,185,93,-480,2003
3,2000,6,6,310,-407,437,132,-978,1651
3,2000,5,6,322,-675,0,0,-1071,1166
3,2000,4,8,301,-791,5,3,-1058,1308
3,2000,6,8,330,-51,416,1586,-426,362
3,2000,5,8,329,-348,0,0,-819,772
3,2000,6,6,311,-324,89,20,-700,1326
3,2000,7,8,290,-34,142,1923,-1205,1106
3,2000,8,7,332,451,454,2017,-318,876
3,2000,7,15,332,927,1382,1611,-413,879
3,2000,7,5,305,-242,649,660,-532,1996
3,2000,11,4,326,1072,1708,1518,-474,692
3,2000,4,10,284,-672,321,1172,-672,2018
3,2000,5,6,327,-599,76,230,-754,1867
3,2000,6,3,292,-832,504,111,-1435,1838
3,2000,5,4,314,-845,412,501,-845,2009
3,2000,2,5,312,-1764,0,0,-1772,2001
3,2000,11,10,317,1561,1615,2002,-274,301
3,2000,8,8,298,365,529,1920,-556,1006
3,2000,11,4,329,1028,1649,1622,-3,1
3,2000,9,3,338,413,741,1487,-562,871
3,2000,8,8,302,335,1195,886,-94,1891
3,2000,13,3,311,1443,1918,1690,-99,63
3,2000,9,8,295,579,654,1883,-315,193
3,2000,8,7,311,269,615,1270,-182,280
3,2000,8,9,307,538,1084,996,-284,176
3,2000,5,6,328,-658,293,11,-910,1947
3,2000,5,7,309,-601,106,512,-972,1448
3,2000,11,4,327,1073,1458,1387,-26,17
3,2000,4,5,303,-1149,0,0,-1619,1707
3,2000,6,4,308,-551,526,276,-552,1992
3,2000,8,10,307,650,1270,957,-60,31
3,2000,5,2,314,-1160,485,268,-1164,2004
3,2000,5,8,326,-383,67,961,-787,545
3,2000,9,6,319,573,1230,810,-216,188
3,2000,10,6,336,958,1199,1708,-485,439
3,2000,5,7,355,-282,148,115,-738,1388
3,2000,7,7,317,19,287,1833,-442,948
3,2000,8,6,353,505,546,1986,-466,1131
3,2000,5,7,328,-454,158,38,-1028,1348
3,2000,7,3,336,-151,375,479,-449,1103
3,2000,5,11,298,-276,487,277,-509,1885
3,2000,5,7,314,-603,91,712,-831,1383
3,2000,5,7,310,-653,104,4,-857,1831
3,2000,8,8,285,329,1032,837,-278,1944
3,2000,8,6,315,325,1087,1114,-171,426
3,2000,7,9,322,381,749,627,-211,1688
3,2000,5,9,341,-170,5,490,-1018,1371
3,2000,5,2,330,-928,388,223,-933,1999
3,2000,8,7,313,365,1242,426,-142,77
3,2000,3,7,352,-911,0,0,-1462,1666
3,2000,13,10,296,2075,2134,1952,-390,263
3,2000,11,5,301,992,1015,2005,-558,1278
3,2000,7,5,324,-66,450,211,-844,1366
3,2000,7,7,294,-74,843,326,-493,1903
3,2000,5,6,307,-693,191,146,-764,1203
3,2000,4,4,304,-1211,270,35,-1211,2009
3,2000,7,3,329,-359,323,812,-559,1708
3,2000,7,4,336,-55,245,1571,-365,1318
3,2000,7,4,328,-193,278,1393,-574,1982
3,2000,8,5,323,277,990,1205,-232,644
3,2000,4,3,362,-1040,718,479,-1040,2009
3,2000,5,6,328,-614,1,2,-853,1203
3,2000,10,4,321,755,814,1982,-796,1458
3,2000,6,7,299,-420,223,417,-803,1239
3,2000,6,7,342,-82,310,1679,-472,722
3,2000,10,6,300,875,1503,1551,-62,56
3,2000,10,3,309,528,1270,1488,-90,63
3,2000,3,1,304,-1842,252,37,-1843,2002
3,2000,5,11,321,-117,573,291,-630,1956
3,2000,7,5,323,-118,768,1236,-127,2008
3,2000,7,4,294,-337,99,138,-778,1666
3,2100,9,5,333,295,810,1555,-424,655
3,2100,7,10,365,474,700,1537,-292,239
3,2100,1,10,344,-1553,267,25,-1630,2074
3,2100,3,12,326,-781,338,230,-781,2121
3,2100,8,6,313,121,359,1521,-735,671
3,2100,10,9,331,1053,1568,1438,-194,126
3,2100,4,7,334,-956,119,160,-1020,2075
3,2100,8,7,346,406,526,332,-729,1793
3,2100,5,3,349,-940,50,54,-1125,1263
3,2100,10,8,338,964,1067,1813,-150,566
3,2100,15,3,348,2131,2405,1846,-231,336
3,2100,5,6,378,-514,447,1242,-528,633
3,2100,8,6,346,124,563,663,-388,262
3,2100,8,2,336,-224,786,824,-326,457
3,2100,9,5,331,292,506,1626,-352,1566
3,2100,5,9,337,-424,52,1280,-1029,945
3,2100,7,2,351,-453,1,73,-1070,1059
3,2100,7,4,332,-369,482,174,-890,1540
3,2100,8,9,342,622,1057,722,-152,407
3,2100,12,6,339,1414,1442,2097,-444,351
3,2100,5,5,355,-784,19,145,-980,2048
3,2100,7,11,337,408,1061,807,-79,52
3,2100,7,8,334,-74,684,1303,-198,794
3,2100,9,6,341,554,742,1973,-457,1004
3,2100,8,3,366,56,695,1633,-364,1224
3,2100,9,10,362,1014,1032,2109,-583,568
3,2100,7,9,346,177,404,1982,-385,1427
3,2100,9,2,333,28,578,498,-362,1697
3,2100,7,11,306,175,705,1096,-312,867
3,2100,5,4,350,-874,4,1,-874,2113
3,2100,3,4,313,-1802,53,193,-1802,2106
3,2100,12,4,345,1195,1478,1939,-155,323
3,2100,4,3,332,-1486,0,0,-1953,2032
3,2100,10,5,310,514,1050,1579,-453,291
3,2100,7,5,306,-410,4,1,-1604,1231
3,2100,4,5,329,-1282,0,0,-1282,2112
3,2100,4,6,333,-1043,200,73,-1043,2114
3,2100,10,4,345,582,910,1913,-15,14
3,2100,4,8,349,-748,383,1072,-752,2108
3,2100,7,10,306,-23,698,807,-171,186
3,2100,3,4,334,-1715,0,0,-1715,2108
3,2100,13,8,334,1809,2015,1986,-409,545
3,2100,15,8,358,2663,2707,2071,-84,74
3,2100,7,7,338,43,177,2044,-761,1336
3,2100,8,7,337,261,704,1089,-378,420
3,2100,6,4,376,-472,9,27,-1100,802
3,2100,2,6,377,-1373,1,586,-1388,2066
3,2100,6,6,323,-584,294,850,-1030,2043
3,2100,10,5,322,614,1663,574,-356,213
3,2100,7,3,331,-550,224,397,-580,1414
3,2100,7,9,324,104,660,1209,-497,454
3,2100,5,3,360,-887,8,2,-1662,1674
3,2100,2,7,346,-1528,9,4,-1834,1954
3,2100,7,13,343,589,601,2119,-449,1709
3,2100,3,0,320,-2178,34,233,-2182,2102
3,2100,5,5,329,-980,452,471,-980,2112
3,2100,12,6,334,1420,1590,916,-143,91
3,2100,4,10,360,-529,198,72,-533,2116
3,2100,9,8,320,542,1311,1378,-496,399
3,2100,8,8,330,326,858,366,-273,1787
3,2100,8,9,366,684,877,1722,-180,143
3,2100,9,5,307,153,291,2007,-1004,620
3,2100,5,7,354,-552,327,65,-552,2117
3,2100,5,5,354,-649,255,1181,-664,1930
3,2100,9,8,345,752,819,2051,-441,882
3,2100,6,8,345,-255,4,80,-1264,1826
3,2100,7,7,310,-199,168,1820,-727,985
3,2100,7,5,324,-322,347,699,-751,1574
3,2100,2,6,336,-1706,0,0,-1793,2094
3,2100,10,3,331,391,1198,288,-11,18
3,2100,3,5,334,-1500,312,215,-1810,2094
3,2100,8,6,352,258,1081,415,-237,198
3,2100,4,4,339,-1259,107,65,-1259,2110
3,2100,7,10,329,168,519,698,-79,49
3,2100,14,5,338,1981,2294,1936,-38,28
3,2100,5,7,307,-967,1,2,-967,2114
3,2100,7,6,377,142,539,773,-529,1499
3,2100,5,2,317,-1296,276,87,-1298,2106
3,2100,6,5,327,-546,274,420,-751,1385
3,2100,4,4,335,-1250,0,0,-1624,1862
3,2100,2,4,341,-1921,7,7,-1929,2106
3,2100,4,7,309,-1162,118,133,-1472,2040
3,2100,7,8,339,51,398,1731,-1081,1436
3,2100,4,4,322,-1400,0,0,-1401,2109
3,2100,8,2,315,-496,109,1205,-871,794
3,2100,8,10,317,450,747,1884,-146,598
3,2100,4,6,326,-1100,115,247,-1100,2111
3,2100,3,4,316,-1765,1,3,-2077,2103
3,2100,7,9,324,44,730,1202,-178,473
3,2100,6,6,364,-329,0,0,-974,1457
3,2100,4,7,350,-874,262,63,-874,2112
3,2100,13,7,343,1807,1900,2031,-392,289
3,2100,5,8,353,-496,272,139,-1056,2070
3,2100,7,4,372,-100,420,1431,-764,1043
3,2100,10,3,319,358,1080,965,-161,396
3,2100,6,5,325,-706,285,15,-736,1850
3,2100,4,7,375,-833,0,0,-935,1451
3,2100,5,10,347,-306,175,573,-536,2051
3,2100,5,4,350,-969,186,393,-1008,2072
3,2100,7,9,323,77,427,367,-1039,1818
3,2100,4,5,335,-1164,317,80,-1250,1923
3,2100,9,5,349,411,797,1537,-27,10
3,2100,4,4,347,-1219,4,1,-1428,2012
3,2100,4,1,345,-1515,22,73,-1554,1876
3,2100,10,4,336,643,1165,1809,-378,1194
3,2100,12,8,331,1554,1575,2101,-362,1067
3,2100,7,5,338,-252,389,1376,-341,985
3,2100,7,6,339,-54,530,750,-345,2099
3,2100,6,5,310,-717,44,482,-1009,2089
3,2100,6,5,317,-669,4,1,-1723,1942
3,2100,7,9,361,329,629,1159,-407,703
3,2100,7,3,346,-401,0,0,-1041,1816
3,2100,8,7,335,331,441,1969,-711,1875
3,2100,6,3,328,-773,242,136,-1396,1883
3,2100,7,5,311,-530,41,1708,-940,1509
3,2100,8,6,334,89,497,543,-597,1551
3,2100,12,7,330,1393,1744,1555,-230,662
3,2100,10,4,342,597,983,899,-88,475
3,2100,11,5,333,895,1098,1969,-628,433
3,2100,12,7,344,1598,2207,1439,-276,291
3,2100,6,1,349,-969,82,18,-1504,1787
3,2100,9,12,335,1052,1058,2107,-750,896
3,2100,8,6,316,7,1088,1297,-411,441
3,2100,6,6,341,-378,722,335,-386,1543
3,2100,9,3,327,73,788,1092,-411,260
3,2100,6,6,346,-389,277,26,-692,1451
3,2100,6,6,343,-384,572,598,-469,1575
3,2100,8,4,348,134,492,1849,-951,1104
3,2100,5,8,334,-565,281,974,-699,538
3,2100,9,6,344,500,1170,1502,-6,2
3,2100,5,7,363,-459,50,308,-765,1557
3,2100,8,5,321,-20,1073,754,-112,57
3,2100,6,2,320,-1045,317,442,-1045,2110
3,2100,5,5,318,-1065,451,162,-1230,1938
3,2100,6,1,356,-846,4,4,-856,1134
3,2100,7,10,315,59,239,2007,-598,1212
3,2100,9,5,343,362,926,1185,-133,72
3,2100,11,3,329,763,1156,1688,-714,674
3,2100,10,6,342,829,967,1999,-367,363
3,2100,9,5,324,211,1017,686,-109,69
3,2100,10,5,332,630,843,1970,-417,1279
3,2100,6,4,346,-606,808,314,-633,1891
3,2100,6,4,324,-719,283,89,-1124,1641
3,2100,11,3,327,715,1185,1707,-362,644
3,2100,8,4,379,233,955,1575,-262,692
3,2100,5,6,339,-678,547,524,-1320,2041
3,2100,8,7,339,274,790,1115,-155,105
3,2100,8,4,333,-40,0,0,-1080,1081
3,2100,12,4,307,1064,1831,1550,-186,129
3,2100,6,2,306,-1057,533,205,-1135,1928
3,2100,9,5,348,441,867,1704,-532,844
3,2100,16,11,329,3157,3404,1969,-257,158
3,2100,8,4,358,6,879,1309,-138,457
3,2100,10,9,314,947,1085,1695,-477,402
3,2100,13,6,327,1621,1775,2036,-403,692
3,2100,9,2,335,18,992,1068,-403,335
3,2100,10,6,332,749,1083,1746,-107,74
3,2100,7,4,346,-267,118,337,-878,1863
3,2100,13,5,326,1580,1997,1776,-169,118
3,2100,4,4,315,-1419,1,3,-1785,2013
3,2100,11,3,323,718,802,2056,-583,466
3,2100,9,7,375,816,1149,1293,-2,3
3,2100,8,5,326,3,63,2077,-886,1623
3,2100,7,5,334,-192,305,1674,-661,1352
3,2100,5,3,357,-962,499,85,-962,2109
3,2100,5,7,332,-761,40,737,-841,2105
3,2100,4,7,343,-938,3,9,-1327,1280
3,2100,10,5,351,767,1339,1712,-354,346
3,2100,8,9,337,487,1183,542,-207,1799
3,2100,4,6,323,-1154,212,513,-1259,1933
3,2100,11,11,330,1546,1675,2038,-510,687
3,2100,13,2,360,1438,1616,1973,-169,116
3,2100,8,5,326,-47,357,1756,-421,1570
3,2100,11,8,319,1225,1623,1874,-15,16
3,2100,10,5,322,649,864,1384,-533,577
3,2100,8,9,355,638,676,2098,-1224,937
3,2100,6,7,349,-251,306,453,-668,1140
3,2100,5,6,316,-949,179,37,-1114,2036
3,2100,4,6,336,-1095,0,0,-1505,1518
3,2100,7,8,347,154,344,1976,-592,1822
3,2100,11,5,350,1051,1470,1545,-250,178
3,2100,9,8,376,1034,1284,1943,-420,339
3,2100,6,7,356,-244,243,1659,-573,1403
3,2100,10,8,358,1249,1433,488,-33,12
3,2100,5,6,324,-761,418,446,-790,2095
3,2100,17,4,350,2769,2791,1861,-59,319
3,2100,8,4,334,-161,305,1584,-481,1104
3,2100,6,6,338,-470,28,57,-757,877
3,2100,7,3,324,-535,61,678,-980,1764
3,2100,8,6,324,48,514,225,-502,1765
3,2100,7,7,358,61,1119,970,-10,5
3,2100,7,9,344,258,354,1968,-907,1430
3,2100,6,7,351,-223,213,1479,-727,1282
3,2100,5,6,334,-705,512,144,-705,2113
3,2100,2,9,356,-1266,105,447,-1331,2091
3,2100,11,6,346,1224,1662,1669,-496,776
3,2100,7,8,331,-1,135,222,-555,1866
3,2100,6,7,351,-199,378,1303,-303,788
3,2100,8,6,397,532,948,1001,-645,458
3,2100,10,3,327,443,519,2068,-483,823
3,2200,9,4,339,-25,890,95,-472,1251
3,2200,7,9,362,74,884,1243,-185,662
3,2200,7,7,384,60,66,2209,-942,1199
3,2200,7,6,367,-280,363,742,-592,2153
3,2200,7,3,377,-466,4,2,-828,1785
3,2200,6,7,368,-395,103,13,-1037,1876
3,2200,6,9,369,-112,572,1166,-370,907
3,2200,7,9,340,-24,236,630,-329,1829
3,2200,11,9,335,1092,1152,2172,-732,1126
3,2200,8,4,375,70,269,2079,-945,996
3,2200,8,4,354,-222,461,718,-656,2070
3,2200,7,8,376,51,279,2043,-558,1850
3,2200,7,7,341,-240,223,471,-644,1395
3,2200,9,8,333,369,398,2206,-570,1561
3,2200,10,8,352,797,1029,1659,-3,523
3,2200,9,7,337,372,740,1533,-668,512
3,2200,3,3,353,-1816,0,0,-1816,2206
3,2200,10,5,371,730,730,2217,-590,1510
3,2200,7,6,334,-444,345,1711,-1126,842
3,2200,7,6,385,-120,303,1046,-413,310
3,2200,12,3,372,1101,1369,1644,-86,65
3,2200,12,6,372,1347,1489,1615,-599,571
3,2200,6,8,355,-439,775,1347,-439,2215
3,2200,6,12,364,87,654,844,-317,2086
3,2200,13,7,343,1604,1758,1777,-227,560
3,2200,11,6,357,977,1355,842,-43,27
3,2200,8,7,356,101,751,485,-134,1965
3,2200,6,5,336,-833,625,285,-922,2040
3,2200,4,10,353,-907,0,0,-1062,2029
3,2200,7,6,355,-254,346,432,-529,1493
3,2200,8,8,348,255,759,1847,-379,284
3,2200,9,3,320,-156,325,313,-866,1328
3,2200,8,8,342,186,1052,788,-217,452
3,2200,3,6,380,-1296,534,190,-1343,1985
3,2200,5,5,372,-921,61,439,-1157,2070
3,2200,4,4,352,-1387,239,407,-1392,2204
3,2200,11,7,362,1135,1772,1728,-347,378
3,2200,6,5,329,-873,4,1,-1195,1899
3,2200,9,3,359,81,417,1694,-475,1156
3,2200,10,6,367,752,868,2136,-376,1024
3,2200,7,12,317,128,1005,874,-53,27
3,2200,8,4,335,-288,10,109,-1015,2071
3,2200,9,12,337,935,1321,1750,-88,67
3,2200,6,11,373,24,996,599,-284,1831
3,2200,13,9,411,2250,2599,1956,-69,112
3,2200,7,7,349,-229,242,61,-1084,1548
3,2200,2,6,349,-1880,0,0,-1880,2209
3,2200,6,7,308,-822,150,900,-822,2213
3,2200,6,8,340,-515,477,459,-859,2072
3,2200,5,5,358,-955,255,43,-955,2210
3,2200,6,8,333,-535,291,78,-644,1736
3,2200,6,4,354,-725,0,0,-1253,966
3,2200,8,5,349,-82,600,311,-435,1493
3,2200,8,5,327,-293,448,701,-601,1477
3,2200,2,9,341,-1649,100,384,-1755,2085
3,2200,9,1,374,-112,949,1513,-456,399
3,2200,5,5,388,-832,131,162,-1211,1849
3,2200,10,5,316,243,1637,664,-148,111
3,2200,4,4,346,-1460,11,8,-1464,2209
3,2200,11,9,327,1092,1272,2111,-530,337
3,2200,7,6,367,-235,594,1034,-265,1986
3,2200,4,7,322,-1309,295,21,-1573,2052
3,2200,7,7,368,-61,377,1937,-636,629
3,2200,5,7,359,-776,214,143,-850,1064
3,2200,5,5,358,-1056,4,1,-1122,2159
3,2200,7,9,343,18,553,1452,-371,329
3,2200,12,9,363,1569,1632,2186,-139,89
3,2200,11,4,375,914,1372,1718,-87,79
3,2200,11,3,354,664,1035,1576,-80,30
3,2200,7,7,382,55,456,1724,-523,1323
3,2200,8,2,362,-335,394,840,-652,1985
3,2200,5,8,335,-838,247,1005,-921,2203
3,2200,13,7,344,1571,1836,2050,-156,730
3,2200,4,8,323,-1308,531,244,-1345,2154
3,2200,6,7,355,-516,319,162,-1061,1882
3,2200,4,4,364,-1343,146,559,-1350,2196
3,2200,5,5,370,-936,0,0,-1584,1560
3,2200,6,5,355,-732,0,0,-1070,759
3,2200,7,9,330,-174,165,1222,-539,1690
3,2200,5,6,345,-920,0,0,-920,2216
3,2200,8,4,340,-246,542,568,-603,1773
3,2200,4,8,317,-1303,14,625,-1303,2214
3,2200,6,9,351,-398,56,895,-602,1693
3,2200,11,8,365,1216,1266,2202,-93,77
3,2200,7,4,360,-438,12,3,-1021,1024
3,2200,2,6,377,-1674,0,0,-1708,2048
3,2200,7,6,352,-329,497,1316,-401,1123
3,2200,8,4,337,-220,1,2,-1268,979
3,2200,9,7,346,383,809,255,-170,128
3,2200,5,9,346,-672,0,0,-922,1019
3,2200,8,5,381,189,614,1842,-642,1078
3,2200,9,10,360,778,1110,1413,-151,160
3,2200,10,6,369,753,1084,1571,-152,684
3,2200,5,7,338,-961,278,788,-961,2216
3,2200,5,4,345,-1139,200,58,-1432,2171
3,2200,5,4,348,-1174,0,0,-1178,2212
3,2200,10,6,337,594,907,1890,-330,281
3,2200,8,8,359,303,1077,1293,-442,764
3,2200,12,12,334,1841,1976,2147,-640,611
3,2200,7,4,349,-504,0,0,-830,1628
3,2200,7,10,339,28,749,499,-156,105
3,2200,5,7,342,-902,280,176,-902,2215
3,2200,10,9,380,1194,1217,2208,-199,1153
3,2200,4,5,348,-1305,235,979,-1319,2200
3,2200,9,6,352,400,499,2145,-549,745
3,2200,4,7,355,-1122,0,0,-1363,1598
3,2200,11,5,346,837,1229,1887,-420,1099
3,2200,8,7,344,68,825,148,-447,1980
3,2200,5,9,358,-483,23,436,-854,1498
3,2200,5,8,334,-872,352,51,-1077,1257
3,2200,6,10,364,-105,630,408,-116,2206
3,2200,13,8,386,1975,2128,2075,-87,241
3,2200,10,4,347,378,771,123,-153,868
3,2200,6,7,347,-546,10,6,-1217,1951
3,2200,6,6,359,-607,96,388,-671,1747
3,2200,2,3,374,-2013,0,0,-2104,2193
3,2200,13,5,340,1352,1791,1547,-116,71
3,2200,13,9,349,1826,1860,2204,-7,8
3,2200,9,7,336,330,621,1919,-976,843
3,2200,3,3,347,-1889,1,3,-2192,2199
3,2200,7,3,361,-554,370,194,-981,1840
3,2200,6,9,332,-469,303,101,-985,2058
3,2200,2,6,373,-1700,227,68,-1861,2177
3,2200,6,4,338,-979,350,438,-1436,2054
3,2200,4,6,339,-1361,0,0,-1378,1443
3,2200,8,4,371,-99,399,468,-1156,2008
3,2200,8,9,342,284,379,592,-487,1252
3,2200,8,9,366,454,955,303,-44,37
3,2200,7,6,375,-68,79,1791,-672,733
3,2200,9,4,350,51,979,1429,-204,234
3,2200,9,6,369,420,872,1478,-34,22
3,2200,6,6,334,-673,669,639,-1004,2126
3,2200,5,8,368,-703,0,0,-703,2008
3,2200,14,4,356,1657,2012,1711,-61,27
3,2200,3,10,359,-1092,0,0,-1258,2182
3,2200,8,8,334,88,512,295,-333,204
3,2200,7,6,388,-70,69,2129,-1316,1396
3,2200,8,4,333,-312,93,1127,-730,1041
3,2200,9,5,326,58,596,1183,-455,402
3,2200,10,7,349,697,1722,975,-190,136
3,2200,7,7,350,-247,355,1251,-345,937
3,2200,7,3,359,-582,616,201,-606,2157
3,2200,8,8,388,491,514,2197,-428,446
3,2200,8,8,345,147,379,2060,-501,1441
3,2200,7,6,341,-376,166,186,-1062,1641
3,2200,2,10,375,-1346,182,281,-1346,2214
3,2200,7,5,371,-262,537,1059,-344,242
3,2200,10,9,376,1053,1428,1624,-38,18
3,2200,11,6,352,1017,1557,1362,-12,5
3,2200,9,7,353,453,1112,828,-365,227
3,2200,8,2,333,-551,334,192,-1035,1898
3,2200,11,13,349,1712,1767,2203,-23,10
3,2200,6,7,357,-456,720,1254,-678,929
3,2200,7,9,342,-12,358,1964,-456,927
3,2200,9,3,382,194,581,86,-587,2055
3,2200,10,2,336,91,728,696,-550,1784
3,2200,10,4,345,457,1239,366,-59,1601
3,2200,7,5,332,-394,433,191,-958,2053
3,2200,9,5,358,245,545,2040,-533,1812
3,2200,6,1,336,-1250,231,53,-1779,1965
3,2200,4,9,353,-993,0,0,-1042,2169
3,2200,10,7,348,704,739,2198,-555,1410
3,2200,3,7,335,-1600,0,0,-1600,2213
3,2200,11,12,315,1326,1522,2009,-227,338
3,2200,9,9,343,549,822,1040,-308,161
3,2200,10,2,359,180,1120,1334,-120,515
3,2200,10,9,320,764,1518,1731,-485,885
3,2200,9,4,337,134,527,1895,-386,263
3,2200,6,4,330,-951,404,838,-1011,2172
3,2200,9,8,340,479,621,2119,-854,1505
3,2200,3,6,346,-1615,484,358,-1615,2211
