mode,game,total_BB,total_RB,total_grape,total_samai,max_samai,max_game,min_samai,min_game
1,2000,10,4,317,708,807,1963,-786,989
1,2000,11,0,285,337,1030,137,-118,1294
1,2000,8,4,314,43,976,528,-110,81
1,2000,7,4,326,-209,126,933,-571,1417
1,2000,5,9,319,-293,117,1722,-650,1532
1,2000,8,10,306,568,862,1835,-389,264
1,2000,8,3,314,-69,473,451,-819,1370
1,2000,3,6,331,-1213,478,246,-1214,2007
1,2000,7,1,311,-610,445,164,-610,2011
1,2000,3,5,295,-1529,452,231,-1530,2009
1,2000,8,4,302,-30,607,12,-859,1648
1,2000,2,6,302,-1752,0,0,-1752,2009
1,2000,7,4,293,-332,267,59,-855,1472
1,2000,5,8,319,-352,636,993,-352,2015
1,2000,9,7,312,701,986,1725,-724,1133
1,2000,2,3,304,-1960,0,0,-1960,2006
1,2000,6,9,325,87,262,1199,-511,429
1,2000,4,4,301,-1319,1,2,-1319,2010
1,2000,12,5,317,1440,1693,1791,-58,45
1,2000,7,7,297,-30,481,908,-269,240
1,2000,9,4,306,320,443,1915,-609,842
1,2000,3,3,320,-1622,87,19,-1622,2009
1,2000,6,4,315,-572,652,585,-577,2006
1,2000,5,5,286,-948,0,0,-1338,1649
1,2000,8,3,327,-77,123,1749,-1018,694
1,2000,8,2,319,-96,4,1,-1344,1224
1,2000,8,6,331,345,590,1851,-616,970
1,2000,8,4,316,97,685,1569,-77,1146
1,2000,9,3,338,390,574,536,-278,226
1,2000,5,1,322,-1240,86,20,-1240,2008
1,2000,9,7,316,652,1144,1160,-181,199
1,2000,10,7,338,1266,1515,838,-44,37
1,2000,5,7,306,-614,2,5,-958,1505
1,2000,6,3,362,-376,0,0,-1187,1356
1,2000,1,6,333,-1761,4,1,-1761,2008
1,2000,5,2,350,-903,0,0,-1397,1584
1,2000,2,7,332,-1354,356,430,-1354,2010
1,2000,4,4,297,-1335,302,366,-1373,1963
1,2000,6,3,304,-764,552,489,-764,2013
1,2000,8,3,336,35,158,89,-436,531
1,2000,4,1,306,-1566,1,3,-2011,1869
1,2000,5,7,342,-389,0,0,-1163,1465
1,2000,9,4,322,416,1240,1313,-40,718
1,2000,5,7,301,-724,216,1185,-728,2017
1,2000,7,5,300,-170,684,1392,-382,524
1,2000,2,4,333,-1645,0,0,-1645,2006
1,2000,7,1,350,-301,0,0,-1022,1078
1,2000,12,4,282,1095,1168,1981,-243,1159
1,2000,5,4,325,-892,79,21,-1007,797
1,2000,5,1,292,-1352,0,0,-1353,2006
1,2000,8,5,282,-80,570,704,-231,1917
1,2000,6,2,323,-757,272,1341,-757,2007
1,2000,6,6,321,-250,25,200,-954,1015
1,2000,6,4,300,-690,5,3,-761,826
1,2000,9,4,308,355,815,1666,-798,1107
1,2000,4,2,346,-1239,525,96,-1245,1719
1,2000,13,5,299,1533,1545,2014,-31,28
1,2000,5,1,335,-1123,188,182,-1282,1507
1,2000,4,6,307,-1029,53,24,-1372,1294
1,2000,8,5,338,337,484,187,-436,1877
1,2000,5,3,331,-863,0,0,-1900,1815
1,2000,5,12,325,77,480,971,-289,1886
1,2000,5,4,336,-758,300,258,-899,1898
1,2000,3,4,314,-1533,449,252,-1740,1915
1,2000,7,1,333,-555,366,163,-1262,1752
1,2000,7,3,333,-306,460,361,-663,1546
1,2000,8,1,332,-173,396,1601,-521,443
1,2000,4,5,316,-980,42,594,-1296,1928
1,2000,9,4,291,148,629,537,-225,1485
1,2000,7,6,312,-118,261,205,-420,1347
1,2000,12,4,338,1433,1641,1411,-38,250
1,2000,9,5,324,566,706,1598,-500,1189
1,2000,4,6,313,-1065,103,818,-1067,2010
1,2000,2,7,291,-1620,0,0,-1763,1572
1,2000,6,3,337,-518,143,848,-885,1659
1,2000,7,5,335,-51,306,11,-655,1377
1,2000,4,3,303,-1306,245,346,-1396,2000
1,2000,5,8,328,-430,263,151,-772,1075
1,2000,5,4,331,-840,537,166,-848,2002
1,2000,3,4,312,-1554,75,443,-1645,1889
1,2000,8,5,287,-55,1034,1018,-463,596
1,2000,4,1,300,-1569,1,2,-1788,1960
1,2000,9,6,326,580,1234,1455,-188,152
1,2000,10,2,292,353,1002,874,-347,733
1,2000,5,5,329,-604,100,630,-1084,1699
1,2000,5,9,303,-440,675,347,-440,2016
1,2000,11,10,299,1510,1705,1676,-232,150
1,2000,3,4,332,-1476,188,204,-1769,1998
1,2000,8,4,320,26,473,1623,-202,558
1,2000,8,3,294,-210,479,1532,-610,1156
1,2000,4,6,335,-973,0,0,-1086,1196
1,2000,7,6,313,-29,184,1884,-1041,1267
1,2000,7,11,320,560,589,1988,-392,1192
1,2000,10,3,318,529,874,583,-44,20
1,2000,12,2,335,1207,1335,1157,-41,19
1,2000,11,7,303,1329,1554,1858,-509,388
1,2000,5,0,319,-1218,178,110,-1413,1907
1,2000,10,0,306,218,1066,998,-28,13
1,2000,3,4,323,-1422,2,7,-1490,1986
1,2000,6,5,283,-679,84,1527,-1120,1021
1,2000,7,8,328,255,614,812,-521,1677
1,2000,5,1,299,-1316,178,62,-1553,1926
1,2000,8,2,332,-16,427,1201,-523,365
1,2000,9,9,318,943,955,2021,-736,560
1,2000,4,3,319,-1281,0,0,-1413,1684
1,2000,3,2,325,-1610,14,21,-1842,1709
1,2000,4,7,314,-941,166,372,-1289,1654
1,2000,12,2,316,1085,1187,1752,-321,213
1,2000,3,3,332,-1493,0,0,-1526,1945
1,2000,7,9,259,-94,434,580,-418,302
1,2000,10,4,309,625,699,1969,-1282,936
1,2000,4,5,331,-967,164,556,-1483,1773
1,2000,4,4,285,-1319,194,118,-1388,1992
1,2000,10,5,317,759,912,492,-185,139
1,2000,8,1,337,-140,455,156,-350,1049
1,2000,6,3,336,-553,420,752,-553,2012
1,2000,4,7,330,-809,350,61,-829,1937
1,2000,6,5,339,-336,208,854,-336,2013
1,2000,10,6,316,887,1509,474,-4,20
1,2000,4,2,309,-1504,0,0,-1666,1873
1,2000,5,8,324,-459,66,31,-909,1025
1,2000,10,8,332,1212,1312,1947,-217,407
1,2000,6,5,324,-418,1,4,-1366,1179
1,2000,5,4,294,-1085,59,26,-1086,2011
1,2000,7,4,308,-376,467,714,-862,1685
1,2000,7,6,322,91,1016,1226,-198,133
1,2000,9,3,350,451,467,2005,-941,1247
1,2000,6,6,312,-307,204,91,-1033,1553
1,2000,3,8,325,-937,186,264,-1031,1641
1,2000,9,4,346,563,655,1967,-282,1385
1,2000,7,5,308,-264,0,0,-1257,1046
1,2000,7,2,317,-392,760,651,-392,2009
1,2000,6,1,303,-957,0,0,-1257,2004
1,2000,5,3,298,-1114,5,6,-1651,1465
1,2000,6,3,311,-744,909,471,-744,2012
1,2000,4,4,329,-1144,0,0,-1831,1554
1,2000,7,3,310,-329,226,328,-498,1617
1,2000,5,3,306,-1127,376,202,-1142,1838
1,2000,10,4,325,641,885,1858,-165,1628
1,2000,4,6,303,-1123,0,0,-1370,918
1,2100,7,5,338,-316,455,519,-926,2036
1,2100,11,10,330,1514,1910,1710,-3,1
1,2100,7,2,345,-477,326,467,-1143,1784
1,2100,2,1,328,-2273,5,4,-2380,1974
1,2100,6,8,317,-337,100,2,-580,1648
1,2100,7,8,340,120,201,2058,-423,1709
1,2100,11,3,339,775,1058,1921,-502,968
1,2100,5,3,366,-900,0,0,-1039,1181
1,2100,13,7,323,1686,1723,2103,-524,1267
1,2100,4,4,312,-1533,0,0,-1686,1743
1,2100,9,7,338,572,1260,1209,-198,319
1,2100,7,0,338,-789,249,40,-940,1984
1,2100,6,6,330,-466,4,1,-655,571
1,2100,7,5,318,-466,786,1143,-651,517
1,2100,7,3,334,-532,6,5,-1170,740
1,2100,6,3,302,-936,461,460,-936,2111
1,2100,6,3,344,-710,479,705,-910,2041
1,2100,9,5,347,366,393,2094,-938,1777
1,2100,8,3,333,-165,48,1282,-779,893
1,2100,1,2,319,-2501,0,0,-2594,2090
1,2100,10,5,331,551,766,1917,-694,955
1,2100,10,5,339,760,822,2065,-484,1487
1,2100,5,5,319,-974,304,12,-1031,1694
1,2100,7,3,324,-544,352,59,-969,1955
1,2100,8,6,340,157,661,966,-445,462
1,2100,5,7,319,-861,5,49,-1393,1660
1,2100,4,7,355,-888,231,261,-1231,1769
1,2100,8,5,331,-47,896,1217,-441,409
1,2100,9,6,329,305,567,1971,-478,601
1,2100,7,5,330,-317,797,511,-680,1886
1,2100,4,3,344,-1320,0,0,-1554,1972
1,2100,8,8,292,148,508,1885,-836,1165
1,2100,9,4,342,304,843,1719,-235,814
1,2100,6,4,354,-516,206,320,-813,2106
1,2100,9,3,319,95,406,624,-314,1506
1,2100,11,2,352,814,913,1799,-276,700
1,2100,6,4,315,-779,209,571,-1041,2075
1,2100,4,4,340,-1186,252,29,-1186,2109
1,2100,5,2,357,-1076,144,416,-1191,1969
1,2100,9,4,340,220,595,307,-58,868
1,2100,6,8,340,-213,174,939,-672,1528
1,2100,6,4,300,-883,18,527,-1586,1981
1,2100,3,6,337,-1330,0,0,-1330,2112
1,2100,5,3,339,-987,254,50,-1426,1955
1,2100,10,5,371,909,1072,1981,-300,737
1,2100,8,4,363,145,355,1974,-739,1066
1,2100,6,5,330,-623,353,866,-866,687
1,2100,8,3,340,-108,608,20,-327,2045
1,2100,12,2,320,770,1159,1559,-315,599
1,2100,7,7,324,-96,26,353,-859,1772
1,2100,7,11,356,538,553,2119,-1034,1095
1,2100,5,7,318,-795,224,78,-795,2113
1,2100,8,5,302,-238,5,3,-1098,1718
1,2100,11,4,323,785,939,631,-45,36
1,2100,3,9,326,-1207,0,0,-1207,2115
1,2100,13,4,318,1355,1957,1264,-216,550
1,2100,3,3,314,-1886,5,3,-1890,2105
1,2100,10,11,335,1334,1711,1734,-34,12
1,2100,11,5,335,955,1209,1676,-405,459
1,2100,7,2,334,-558,719,507,-868,2031
1,2100,5,6,309,-966,0,0,-1138,2082
1,2100,5,7,322,-727,317,339,-950,1735
1,2100,4,2,342,-1469,231,495,-1520,1861
1,2100,4,8,344,-831,0,0,-869,1221
1,2100,6,4,336,-640,4,1,-1170,1533
1,2100,8,6,327,123,461,1870,-235,332
1,2100,8,11,314,533,1387,1352,-8,7
1,2100,4,3,370,-1139,218,224,-1139,2108
1,2100,7,4,309,-536,0,0,-688,1080
1,2100,5,6,326,-724,727,160,-790,1860
1,2100,4,6,345,-988,267,202,-1752,1890
1,2100,7,4,287,-636,4,5,-1005,1022
1,2100,12,4,314,1014,1116,2039,-171,78
1,2100,10,3,358,638,1014,1523,-31,33
1,2100,11,5,339,1074,1091,2111,-90,547
1,2100,9,5,355,457,460,2113,-498,1589
1,2100,2,3,305,-2190,226,60,-2190,2106
1,2100,7,7,348,34,689,437,-236,1214
1,2100,6,7,324,-483,655,303,-492,2101
1,2100,10,4,367,788,852,2070,-139,824
1,2100,7,4,326,-375,95,1774,-825,1672
1,2100,8,1,338,-421,327,1320,-817,610
1,2100,11,4,343,1002,1073,2077,-583,377
1,2100,5,4,313,-1109,4,1,-1342,2051
1,2100,8,5,326,25,30,795,-753,1440
1,2100,7,5,326,-349,8,10,-939,1889
1,2100,8,11,341,739,831,2041,-243,957
1,2100,6,6,343,-385,0,0,-808,1272
1,2100,4,2,331,-1508,0,0,-1508,2107
1,2100,7,5,331,-384,407,866,-719,2032
1,2100,6,5,345,-529,188,609,-724,1412
1,2100,11,9,339,1365,1518,2055,-131,88
1,2100,5,7,320,-771,111,166,-1129,1731
1,2100,4,2,296,-1699,41,178,-1710,2107
1,2100,4,6,329,-1199,289,15,-1200,2107
1,2100,7,4,340,-381,0,0,-955,656
1,2100,2,3,330,-2118,0,0,-2122,2105
1,2100,8,6,341,160,187,2104,-743,601
1,2100,8,11,352,712,910,1987,-441,810
1,2100,4,6,369,-920,13,87,-1305,1128
1,2100,9,4,308,68,285,724,-1009,1664
1,2100,8,3,336,-224,671,723,-331,302
1,2100,5,5,353,-801,498,713,-866,2070
1,2100,6,3,350,-669,4,1,-784,898
1,2100,12,7,324,1380,1504,1826,-206,867
1,2100,5,5,325,-865,569,864,-869,2112
1,2100,13,3,343,1430,1523,2040,-274,308
1,2100,5,3,287,-1403,41,24,-1752,1825
1,2100,8,4,315,-89,482,1649,-649,504
1,2100,10,6,312,649,956,833,-3,2
1,2100,5,2,322,-1348,6,6,-1504,1565
1,2100,7,2,347,-544,279,1444,-734,604
1,2100,6,4,330,-659,425,298,-1024,1932
1,2100,5,8,320,-683,0,0,-900,1112
1,2100,5,7,341,-604,294,722,-604,2110
1,2100,10,8,330,1042,1075,2087,-491,662
1,2100,5,8,337,-651,117,50,-1481,1630
1,2100,7,5,280,-578,160,89,-1432,1667
1,2100,13,5,324,1497,1810,1582,-151,110
1,2100,8,3,335,-111,764,866,-120,2112
1,2100,12,3,334,1032,1329,1593,-290,168
1,2100,12,3,335,1073,1770,1673,-290,824
1,2100,2,5,365,-1642,6,7,-1642,2108
1,2100,9,10,337,847,1565,1079,-48,41
1,2100,4,4,341,-1285,191,662,-1289,2108
1,2100,7,11,307,149,379,1016,-576,742
1,2100,10,4,318,481,1218,1072,-192,384
1,2100,12,0,336,744,753,2108,-767,1602
1,2100,8,6,335,251,807,1713,-253,379
1,2100,7,7,336,-75,501,1324,-366,2075
1,2100,5,7,323,-777,88,1327,-781,2118
1,2100,3,6,300,-1653,0,0,-1653,2108
1,2100,7,7,328,37,558,1685,-993,1458
1,2100,6,3,319,-849,221,78,-973,1880
1,2100,6,5,309,-827,179,375,-830,2105
1,2100,5,3,337,-1089,328,323,-1226,1624
1,2100,5,3,381,-865,367,66,-993,1953
1,2100,6,3,314,-861,307,493,-1115,2062
1,2100,9,1,308,-285,409,116,-732,1118
1,2100,6,10,317,-206,375,627,-361,1704
1,2100,2,8,339,-1509,24,260,-1509,2112
1,2100,4,4,361,-1050,0,0,-1218,1776
1,2100,6,5,292,-815,209,123,-1428,1441
1,2100,6,7,315,-484,12,48,-891,1765
1,2100,8,3,335,-147,1052,793,-163,1938
1,2100,13,2,348,1424,1628,1946,-352,708
1,2100,9,3,340,144,910,277,-88,1053
1,2100,9,6,320,296,515,994,-437,1958
1,2100,8,9,328,416,893,1320,-785,537
1,2100,8,4,329,-157,223,219,-703,1792
1,2100,11,3,326,788,868,2069,-723,1289
1,2100,7,6,338,-145,644,1018,-275,167
1,2100,8,1,328,-299,543,256,-867,1601
1,2100,8,5,336,-48,739,759,-374,495
1,2100,13,4,308,1371,1692,1944,-339,838
1,2100,6,6,323,-575,316,772,-575,2113
1,2100,4,2,326,-1643,0,0,-1711,1926
1,2100,4,10,331,-736,42,42,-999,1767
1,2100,8,4,316,-99,592,1266,-299,217
1,2100,5,4,326,-1015,244,102,-1019,2109
1,2100,6,6,338,-495,266,743,-572,1905
1,2100,7,6,334,-138,653,1275,-236,971
1,2100,4,7,309,-1165,533,330,-1166,2111
1,2100,6,1,322,-1004,0,0,-1216,2026
1,2100,5,8,346,-523,225,456,-542,2039
1,2100,3,4,366,-1385,3,6,-1390,2108
1,2100,4,9,324,-836,1,2,-1068,1116
1,2100,10,6,302,553,855,1586,-178,372
1,2100,5,6,348,-703,219,259,-1014,1893
1,2100,7,8,331,62,722,1650,-53,24
1,2100,6,9,347,-22,365,1586,-575,1059
1,2100,10,5,338,646,939,1944,-207,679
1,2100,12,10,316,1617,1811,1602,-343,504
1,2100,3,5,341,-1526,6,5,-1741,2009
1,2100,8,7,331,267,1197,1276,-621,388
1,2100,11,1,329,505,831,78,-94,1638
1,2100,10,2,295,-23,332,1270,-376,391
1,2100,7,5,330,-322,322,186,-575,849
1,2100,6,9,324,-215,411,415,-510,1457
1,2100,10,4,319,511,1405,1481,-246,156
1,2100,3,1,300,-2091,3,6,-2091,2104
1,2100,17,7,326,3012,3069,2098,-293,212
1,2100,4,8,340,-883,0,0,-1015,2044
1,2100,5,6,339,-715,0,0,-930,964
1,2100,9,4,323,161,970,1479,-138,1242
1,2100,6,6,350,-376,127,355,-784,1453
1,2100,9,4,335,311,1020,172,-66,58
1,2100,6,7,297,-575,273,770,-768,1976
1,2100,2,6,324,-1836,0,0,-1836,2110
1,2100,11,3,345,878,1169,1217,-148,105
1,2100,5,7,334,-599,656,903,-660,1930
1,2100,9,5,329,344,785,662,-13,13
1,2100,9,3,301,-58,526,1313,-496,322
1,2100,5,1,308,-1520,303,402,-1521,2108
1,2100,12,6,332,1323,1789,1609,-24,17
1,2100,5,5,341,-830,197,811,-1096,2081
1,2100,9,1,335,13,143,103,-655,1915
1,2100,6,4,306,-874,71,47,-1126,2058
1,2100,4,7,328,-962,1,2,-1222,2071
1,2100,8,5,336,109,317,664,-734,1617
1,2200,6,8,335,-468,547,111,-1386,1831
1,2200,7,4,356,-414,483,528,-418,2213
1,2200,8,6,366,-4,544,451,-396,1969
1,2200,6,4,333,-944,0,0,-1204,2077
1,2200,8,6,341,-19,601,1619,-465,1027
1,2200,8,6,356,46,566,354,-444,1445
1,2200,4,4,347,-1508,268,310,-1610,2079
1,2200,6,2,364,-936,144,114,-1213,2178
1,2200,13,3,338,1076,1188,1207,-240,838
1,2200,7,6,341,-400,15,1461,-882,812
1,2200,11,3,343,577,1211,1749,-237,226
1,2200,7,1,356,-832,0,0,-1075,1119
1,2200,12,5,344,1106,1212,2151,-421,649
1,2200,7,8,342,-167,282,1678,-1047,1270
1,2200,5,8,337,-836,777,785,-836,2215
1,2200,7,8,348,-120,50,2122,-598,1618
1,2200,9,4,356,65,1257,890,-17,13
1,2200,10,5,318,351,1008,525,-298,273
1,2200,3,3,356,-1847,0,0,-1901,2156
1,2200,5,5,360,-1032,1,2,-1032,2211
1,2200,5,5,355,-1058,2,4,-1535,2074
1,2200,7,8,347,-110,466,1546,-664,959
1,2200,5,5,360,-1006,19,189,-1376,1502
1,2200,4,5,359,-1354,520,150,-1354,2211
1,2200,9,2,356,-61,1175,377,-354,1692
1,2200,5,8,371,-622,230,546,-718,2085
1,2200,13,10,358,1983,2219,1732,-140,122
1,2200,4,5,364,-1229,0,0,-1643,2052
1,2200,5,9,342,-724,4,1,-858,2131
1,2200,8,8,336,98,775,1026,-291,200
1,2200,8,3,354,-248,622,1235,-718,872
1,2200,8,6,358,84,308,1833,-372,587
1,2200,7,2,331,-808,54,629,-831,2001
1,2200,5,3,368,-1138,397,540,-1138,2209
1,2200,11,7,344,1074,1358,1338,-103,62
1,2200,3,4,358,-1648,0,0,-1652,2206
1,2200,8,3,330,-514,3,7,-1005,1894
1,2200,10,5,359,526,1151,1370,-405,246
1,2200,6,3,341,-1061,64,920,-1061,2209
1,2200,4,8,360,-1048,90,19,-1337,2108
1,2200,9,5,332,121,517,345,-107,1721
1,2200,7,3,354,-600,764,649,-612,1752
1,2200,6,4,341,-838,352,312,-839,2208
1,2200,5,4,362,-1027,546,211,-1027,2211
1,2200,5,4,365,-1151,495,356,-1164,1952
1,2200,11,6,351,884,1453,1839,-290,453
1,2200,5,6,349,-1018,429,654,-1087,1983
1,2200,6,2,319,-1186,91,157,-1695,2124
1,2200,7,4,362,-440,332,1339,-1018,1210
1,2200,4,4,358,-1406,1,3,-1406,2209
1,2200,6,6,348,-555,132,532,-770,2044
1,2200,7,6,358,-192,552,758,-493,419
1,2200,6,7,328,-688,919,370,-951,2185
1,2200,5,7,368,-777,0,0,-833,2136
1,2200,11,5,340,753,967,1968,-200,278
1,2200,13,4,324,1088,1302,2063,-132,89
1,2200,8,4,367,-84,875,638,-298,2057
1,2200,8,6,359,58,294,370,-663,1863
1,2200,6,9,339,-362,593,300,-424,1879
1,2200,5,2,321,-1492,0,0,-1492,2208
1,2200,10,7,350,704,923,2082,-540,1040
1,2200,11,6,349,836,992,2133,-70,225
1,2200,9,5,360,336,473,1057,-413,1969
1,2200,5,6,341,-1026,1,3,-1154,1929
1,2200,11,4,338,616,1303,1382,-377,283
1,2200,6,6,357,-648,264,23,-1154,1985
1,2200,11,1,368,471,480,2212,-1155,1395
1,2200,8,5,345,-133,1038,648,-157,99
1,2200,5,4,343,-1164,98,701,-1523,2046
1,2200,7,7,344,-192,538,1341,-533,2115
1,2200,8,7,352,158,891,585,-201,1737
1,2200,7,0,332,-1070,336,434,-1070,2208
1,2200,6,3,364,-879,229,309,-896,1395
1,2200,5,7,361,-791,395,716,-791,2218
1,2200,11,4,359,847,1204,684,-76,67
1,2200,8,6,361,134,702,1387,-589,377
1,2200,12,3,328,743,1395,1251,-213,133
1,2200,7,5,338,-485,336,851,-622,1744
1,2200,10,2,342,209,542,461,-532,1483
1,2200,11,6,365,1161,1206,2192,-362,1198
1,2200,5,4,355,-1104,0,0,-1104,2211
1,2200,9,11,333,714,1189,1085,-377,291
1,2200,10,9,389,1171,1550,1943,-520,712
1,2200,6,4,354,-820,37,217,-1691,1914
1,2200,7,4,345,-597,506,160,-835,2145
1,2200,4,7,368,-1062,308,18,-1072,2206
1,2200,5,9,318,-785,253,181,-921,2013
1,2200,8,7,330,1,753,558,-197,1194
1,2200,13,6,346,1495,1737,1799,-66,76
1,2200,7,1,330,-971,360,644,-1722,2056
1,2200,6,5,343,-855,335,237,-855,2206
1,2200,11,6,338,914,960,1944,-616,383
1,2200,9,10,308,411,651,1507,-517,1104
1,2200,9,4,365,148,618,330,-445,1910
1,2200,6,7,347,-596,656,833,-596,2215
1,2200,4,4,331,-1590,0,0,-1590,2210
1,2200,13,8,319,1712,1838,2081,-111,112
1,2200,4,5,330,-1405,7,76,-1405,2211
1,2200,3,6,383,-1411,298,11,-1627,2059
1,2200,2,2,355,-2345,188,79,-2345,2204
1,2200,5,6,331,-999,230,112,-1557,1991
1,2200,9,8,330,444,1149,1362,-111,1194
1,2200,3,5,353,-1580,373,335,-1584,2207
1,2200,8,9,343,219,420,963,-633,571
1,2200,1,4,352,-2249,0,0,-2249,2205
1,2200,6,4,324,-1071,283,1016,-1071,2211
1,2200,5,7,326,-898,333,1220,-898,2213
1,2200,4,4,334,-1574,301,32,-1692,2091
1,2200,4,6,333,-1384,0,0,-1384,2217
1,2200,5,10,357,-439,412,1035,-615,2141
1,2200,14,9,333,2092,2292,2094,-148,71
1,2200,6,4,370,-797,239,54,-1318,2126
1,2200,3,4,339,-1848,0,0,-2120,2105
1,2200,8,4,359,-210,576,1601,-503,811
1,2200,9,6,330,227,1431,1306,-328,325
1,2200,6,6,349,-729,745,829,-733,2213
1,2200,8,3,344,-340,303,1731,-730,536
1,2200,4,5,357,-1270,320,741,-1270,2210
1,2200,6,3,329,-985,0,0,-1164,1043
1,2200,6,6,316,-793,387,169,-1108,1641
1,2200,14,5,360,1879,2110,2091,-4,7
1,2200,4,3,319,-1791,0,0,-1796,2206
1,2200,13,7,319,1525,1689,1893,-386,453
1,2200,5,5,358,-986,164,323,-1116,2035
1,2200,7,7,367,-18,55,2177,-1225,1281
1,2200,5,6,338,-990,265,255,-1131,1480
1,2200,7,4,356,-511,408,183,-1293,1911
1,2200,7,8,342,-223,142,61,-1177,1330
1,2200,5,4,348,-1178,85,8,-1549,1746
1,2200,5,4,346,-1219,183,158,-1499,2158
1,2200,11,7,335,906,1520,1846,-23,13
1,2200,3,6,336,-1676,1,2,-1700,1308
1,2200,5,5,335,-1125,5,4,-1125,2216
1,2200,7,6,338,-314,460,1572,-447,1160
1,2200,6,5,330,-854,164,571,-854,2211
1,2200,7,6,355,-256,219,875,-578,1518
1,2200,4,7,338,-1281,304,77,-1751,2048
1,2200,7,9,346,46,235,1226,-613,937
1,2200,4,5,334,-1521,40,615,-1527,2143
1,2200,5,2,340,-1381,182,536,-1385,2209
1,2200,11,3,361,693,909,2045,-875,555
1,2200,9,6,357,352,759,1455,-101,54
1,2200,9,4,350,181,635,1859,-481,618
1,2200,11,4,338,601,1028,1968,-767,1174
1,2200,11,10,334,1200,1516,1654,-208,196
1,2200,7,1,354,-919,48,577,-919,2210
1,2200,7,4,345,-513,435,198,-699,1850
1,2200,9,6,340,150,823,1737,-269,480
1,2200,12,3,350,1030,1570,1861,-432,591
1,2200,8,6,356,151,448,542,-398,276
1,2200,9,2,355,-47,977,420,-352,1874
1,2200,1,3,324,-2693,143,146,-2693,2206
1,2200,6,4,362,-781,94,967,-961,2101
1,2200,3,2,325,-2179,160,77,-2183,2208
1,2200,5,3,356,-1170,0,0,-1170,2213
1,2200,8,5,352,-161,283,687,-938,2003
1,2200,7,5,357,-298,87,1762,-978,1244
1,2200,7,5,353,-393,354,520,-401,2208
1,2200,10,7,344,769,1231,1893,-122,97
1,2200,6,8,329,-543,54,115,-1090,1800
1,2200,6,7,353,-365,724,1014,-422,357
1,2200,7,4,356,-499,0,0,-1170,1675
1,2200,9,1,352,-183,317,1876,-677,703
1,2200,7,4,375,-344,71,31,-952,1939
1,2200,7,5,387,-209,175,694,-701,1826
1,2200,8,5,348,-163,751,727,-398,1513
1,2200,7,8,333,-191,253,1261,-526,1086
