mode,game,total_BB,total_RB,total_grape,total_samai,max_samai,max_game,min_samai,min_game
6,2000,7,10,299,281,747,701,-130,1428
6,2000,5,8,329,-351,384,1466,-497,1407
6,2000,11,8,329,1503,1579,1976,-81,58
6,2000,7,6,352,194,466,1823,-434,1158
6,2000,9,13,319,1420,1486,1933,-224,569
6,2000,9,6,323,728,1279,936,-125,178
6,2000,4,7,330,-709,314,65,-709,2013
6,2000,9,10,298,947,1127,1145,-258,780
6,2000,10,11,324,1515,1556,1994,-103,60
6,2000,5,8,306,-511,90,1426,-718,1256
6,2000,2,7,358,-1176,89,628,-1176,2010
6,2000,8,9,356,800,1100,1098,-38,26
6,2000,7,8,339,345,709,191,-78,42
6,2000,8,5,319,187,581,1691,-966,862
6,2000,8,5,331,254,898,609,-240,169
6,2000,10,8,325,1182,1188,2017,-407,624
6,2000,11,8,315,1414,1927,1488,-13,10
6,2000,11,12,328,1870,2140,1562,-72,41
6,2000,7,5,309,-166,92,1661,-910,749
6,2000,11,5,332,1191,1500,1097,-97,45
6,2000,4,3,324,-1229,80,325,-1798,1670
6,2000,13,11,337,2479,2678,1889,-61,35
6,2000,5,9,325,-253,329,243,-853,1794
6,2000,9,9,329,1001,1157,1895,-395,318
6,2100,10,6,334,799,904,243,-35,17
6,2100,11,9,368,1637,1774,2027,-452,542
6,2100,11,7,325,1127,1215,2059,-313,236
6,2100,9,9,356,919,1088,1706,-118,85
6,2100,6,10,371,258,866,1325,-18,10
6,2100,10,7,336,915,1055,2019,-27,24
6,2100,12,8,326,1549,1906,1172,-9,3
6,2100,7,12,334,538,1058,892,-474,502
6,2100,8,9,323,417,725,1113,-176,103
6,2100,9,12,311,788,918,1725,-617,546
6,2100,5,4,370,-760,309,102,-845,1520
6,2100,8,6,350,325,535,994,-304,845
6,2100,4,10,325,-734,502,545,-825,1544
6,2100,8,12,362,904,1858,1057,-99,140
6,2100,4,13,390,-13,795,736,-61,50
6,2100,7,12,371,655,832,1987,-757,1388
6,2100,3,6,357,-1205,291,537,-1474,2086
6,2100,12,5,345,1308,1420,1551,-651,682
6,2100,5,9,329,-416,904,799,-416,2119
6,2100,6,11,329,-46,440,223,-202,641
6,2100,12,10,346,2002,2195,1695,-75,61
6,2100,10,8,393,1508,2037,1476,-86,63
6,2100,10,11,370,1572,1581,2122,-185,167
6,2100,8,4,351,204,692,87,-542,1482
6,2100,11,9,306,1240,1539,1727,-337,925
6,2100,8,5,330,-10,616,820,-361,370
6,2100,4,7,363,-711,283,422,-786,2096
6,2100,14,11,302,2349,2618,1963,-385,232
6,2100,13,12,382,2665,2902,1900,-14,10
6,2100,13,6,331,1729,1935,1978,-538,723
6,2100,6,14,349,423,1005,860,-313,185
6,2100,8,7,344,279,409,1977,-579,496
6,2100,5,8,345,-457,146,272,-549,2106
6,2100,9,12,350,1270,1500,1914,-391,833
6,2100,10,8,347,1043,1122,2077,-220,649
6,2100,11,6,352,1183,1682,1094,-96,70
6,2100,7,6,340,-109,443,193,-794,1513
6,2100,13,10,320,1997,2195,1696,-227,144
6,2100,10,9,365,1259,1275,2113,-289,246
6,2100,11,6,368,1320,1662,1847,-488,652
6,2100,10,4,338,632,970,1910,-75,52
6,2100,9,10,337,1006,2328,1085,-57,41
6,2100,9,10,314,728,1100,1800,-383,325
6,2100,8,10,352,678,1089,1467,-153,185
6,2100,9,8,373,1043,1079,2077,-291,713
6,2100,10,12,342,1413,1485,2019,-436,666
6,2100,6,8,363,-86,1146,795,-135,71
6,2100,7,9,358,333,426,1989,-250,793
6,2100,15,10,362,2903,3094,1986,-61,61
6,2100,8,8,348,473,929,781,-117,180
6,2100,7,8,335,-12,847,704,-33,27
6,2100,8,9,320,387,490,1405,-139,185
6,2100,9,10,340,937,1183,1954,-179,1397
6,2100,12,5,339,1334,2184,1165,-108,83
6,2100,6,7,321,-416,110,422,-920,1431
6,2100,8,9,325,555,953,1602,-510,1322
6,2100,12,10,321,1795,2106,1841,-107,77
6,2100,8,8,348,467,1372,1065,-199,206
6,2100,6,7,337,-349,283,1348,-607,798
6,2100,8,8,335,369,654,1909,-1018,1364
6,2100,6,11,345,56,295,618,-464,1903
6,2100,6,11,324,3,292,1424,-852,1349
6,2100,11,9,366,1568,1751,1912,-52,33
6,2100,15,7,355,2502,2546,2090,-96,178
6,2100,8,9,354,498,642,1907,-448,1157
6,2100,8,17,346,1324,1369,2091,-242,169
6,2100,7,8,339,108,1061,1225,-196,365
6,2100,5,3,365,-938,136,206,-1200,2066
6,2100,3,11,353,-753,341,178,-1005,1728
6,2100,12,2,329,983,1002,2102,-598,1673
6,2100,12,14,350,2382,2434,2082,-541,657
6,2100,4,11,335,-531,63,27,-862,1031
6,2100,13,4,332,1497,1609,1605,-211,151
6,2100,10,5,340,687,735,2100,-549,1547
6,2100,7,10,319,157,586,1828,-728,709
6,2100,7,12,365,716,771,248,-91,99
6,2100,9,7,348,641,774,2028,-461,771
6,2100,9,11,313,861,1930,817,-176,117
6,2100,6,11,325,-87,494,1523,-761,1107
6,2100,6,8,330,-317,370,664,-420,1611
6,2100,7,10,348,318,517,1216,-395,446
6,2100,10,7,334,826,1257,1703,-6,2
6,2100,5,8,384,-376,0,0,-993,1550
6,2100,7,9,339,264,492,715,-446,1891
6,2100,11,4,352,915,1358,1845,-229,346
6,2100,5,7,335,-639,0,0,-1731,1471
6,2100,6,11,342,169,451,1923,-726,623
6,2100,13,5,333,1613,1624,2114,-689,497
6,2100,9,6,334,518,547,2104,-783,447
6,2100,6,12,304,-81,622,773,-635,1758
6,2100,11,14,328,1796,2128,1805,-121,93
6,2100,9,9,361,1023,1084,2068,-588,503
6,2100,11,13,361,2039,2156,2034,-249,307
6,2100,10,7,341,923,1082,1680,-502,539
6,2100,7,10,313,162,771,1666,-331,265
6,2100,9,7,371,779,791,2116,-488,805
6,2100,3,8,358,-1027,153,461,-1039,1533
6,2100,9,6,333,484,954,1594,-258,1136
6,2100,8,13,344,950,1004,2083,-88,144
6,2100,9,9,326,673,917,1976,-143,1501
6,2100,4,8,350,-828,125,380,-828,2114
6,2100,10,9,349,1157,1162,2117,-24,9
6,2100,6,5,312,-705,330,597,-985,1629
6,2100,15,11,342,2885,2959,2091,-572,433
6,2100,9,9,348,843,1349,1176,-43,33
6,2100,10,7,328,894,1400,1192,-258,167
6,2100,7,12,327,512,757,1932,-114,101
6,2100,4,10,341,-684,284,76,-1024,1919
6,2100,9,10,344,929,1112,1989,-130,91
6,2100,5,9,319,-551,224,125,-1144,1236
6,2100,8,5,314,-96,1041,505,-114,79
6,2100,5,6,327,-868,178,147,-909,1690
6,2100,6,12,340,200,1030,1400,-51,48
6,2100,10,9,360,1311,1427,2009,-653,1175
6,2100,3,8,343,-1143,236,455,-1143,2113
6,2100,7,8,341,42,218,1809,-951,1595
6,2100,13,7,310,1709,1959,1405,-13,9
6,2100,10,11,365,1548,2005,1328,-94,361
6,2100,9,5,363,521,577,2065,-447,1539
6,2100,10,12,348,1480,1755,1229,-75,40
6,2100,7,16,330,856,1371,1151,-595,530
6,2100,11,8,330,1300,1573,1859,-212,207
6,2100,8,16,338,1193,1255,557,-23,15
6,2100,6,13,354,401,425,2013,-511,1407
6,2100,10,3,348,583,1299,1337,-198,138
6,2100,15,10,338,2754,2849,2038,-30,13
6,2100,12,7,334,1544,1808,1962,-436,322
6,2100,14,11,336,2582,2700,1988,-3,1
6,2100,8,8,340,282,566,1925,-537,710
6,2100,10,12,335,1417,1919,1648,-369,476
6,2100,7,10,343,218,679,1519,-288,532
6,2100,6,6,338,-480,93,7,-1061,1464
6,2100,12,12,358,2241,2256,2054,-216,213
6,2100,10,12,352,1550,1781,1130,-57,26
6,2100,8,4,384,324,923,521,-175,2000
6,2100,9,8,335,739,1005,1970,-159,445
6,2100,5,6,367,-510,0,0,-856,1899
6,2100,6,8,334,-237,83,380,-1034,1569
6,2100,9,7,327,586,927,968,-54,27
6,2100,7,5,336,-211,790,759,-211,2114
6,2100,9,10,345,951,974,2101,-265,257
6,2100,11,11,329,1468,1534,2099,-640,1131
6,2100,9,9,337,788,922,1621,-508,303
6,2100,8,7,336,256,477,1871,-200,120
6,2100,5,2,333,-1119,260,38,-1119,2108
6,2100,13,9,362,2123,2221,2054,-227,156
6,2100,4,13,331,-253,891,586,-579,2068
6,2100,11,8,368,1539,1539,2121,-179,402
6,2100,2,5,321,-1921,136,122,-1922,2106
6,2100,8,5,334,51,665,1248,-138,86
6,2100,3,6,322,-1532,78,17,-1832,1883
6,2100,14,6,334,2035,2489,1245,-69,50
6,2100,4,8,351,-775,55,720,-895,1821
6,2100,10,7,351,970,1266,1839,-113,71
6,2100,10,7,335,930,1053,2038,-63,33
6,2100,8,10,336,495,1094,1632,-23,19
6,2100,11,13,352,1945,2075,853,-37,19
6,2100,11,8,362,1503,1637,2054,-88,74
6,2100,7,15,335,876,1081,1896,-323,1086
6,2100,9,5,326,299,520,460,-498,357
6,2100,5,7,341,-641,437,502,-1148,2034
6,2100,6,7,329,-468,760,1212,-468,2114
6,2100,5,5,385,-644,294,136,-945,1265
6,2100,11,12,328,1759,1875,1808,-73,42
6,2100,9,7,369,805,828,2017,-391,686
6,2100,7,7,356,60,893,1266,-525,392
6,2100,14,7,344,2097,2157,2087,-27,11
6,2100,8,8,318,247,252,2113,-1578,1454
6,2100,11,9,376,1513,1870,1849,-52,21
6,2100,10,12,352,1510,1553,2102,-197,129
6,2100,12,6,337,1355,1636,1933,-65,34
6,2100,10,6,365,970,1230,1525,-211,125
6,2100,9,8,316,570,1530,1378,-429,285
6,2100,8,8,348,464,835,137,-600,1753
6,2100,6,10,343,93,733,1322,-190,134
6,2100,13,12,359,2481,2509,2110,-276,592
6,2100,6,12,348,222,330,289,-361,890
6,2100,4,9,331,-833,541,579,-846,2101
6,2100,9,9,326,778,1245,1050,-86,49
6,2100,16,8,324,2819,3197,1755,-181,125
6,2100,9,4,378,588,651,2074,-930,1466
6,2100,7,9,316,85,608,257,-273,1354
6,2100,7,6,327,-203,190,674,-492,1565
6,2100,5,8,351,-509,318,1342,-509,2114
6,2100,3,6,363,-1155,4,1,-1548,1918
6,2100,12,7,382,1834,2537,1615,-18,18
6,2100,7,6,332,-123,646,1551,-352,854
6,2100,5,9,351,-320,387,422,-547,1453
6,2100,4,8,301,-1053,344,710,-1053,2117
6,2100,4,7,344,-894,67,284,-894,2111
6,2100,6,6,348,-347,693,348,-349,2109
6,2100,7,10,329,198,588,757,-217,1538
6,2100,11,5,342,976,1006,1894,-431,678
6,2100,10,11,367,1478,1586,2053,-3,2
6,2100,12,12,355,2070,2115,2104,-417,262
6,2100,8,7,330,237,789,1120,-110,81
6,2100,5,8,339,-456,0,0,-1433,1739
6,2100,5,7,381,-390,243,1585,-812,867
6,2100,6,3,352,-661,0,0,-1330,1555
6,2100,7,7,368,204,270,2062,-419,1711
6,2200,9,10,357,835,893,670,-29,1591
6,2200,5,6,355,-824,412,876,-824,2212
6,2200,12,5,364,1289,1814,1031,-247,154
6,2200,7,15,384,825,932,2078,-245,1001
6,2200,9,10,352,748,1036,1956,-546,936
6,2200,12,13,326,1784,2173,1980,-145,80
6,2200,10,11,323,1040,1508,1680,-37,834
6,2200,9,11,348,807,1055,1231,-562,538
6,2200,12,7,362,1421,1589,2100,-424,307
6,2200,7,14,359,666,1402,1369,-230,160
6,2200,6,10,340,-217,964,1120,-282,2170
6,2200,7,8,342,-156,495,1135,-430,317
6,2200,5,8,371,-639,0,0,-1070,1650
6,2200,4,7,367,-1036,202,1175,-1116,2183
6,2200,8,12,353,671,967,2049,-117,137
6,2200,14,12,394,2846,3114,1959,-49,27
6,2200,7,8,371,102,652,707,-176,1274
6,2200,9,10,355,732,951,1673,-68,40
6,2200,8,11,367,542,829,1999,-150,1754
6,2200,9,5,353,219,377,2096,-754,985
6,2200,7,9,365,69,485,248,-190,849
6,2200,6,11,356,48,805,976,-367,505
6,2200,6,8,390,-96,396,1014,-262,605
6,2200,9,15,329,1106,1106,2228,-589,442
6,2200,15,8,349,2434,2628,2085,-38,23
6,2200,11,10,326,1121,1413,2060,-251,312
6,2200,9,8,351,544,712,2019,-629,805
6,2200,15,10,348,2508,2840,1919,-78,539
6,2200,9,9,376,865,1002,2047,-423,366
6,2200,12,7,358,1373,1505,2118,-38,24
6,2200,13,3,335,1115,2014,901,-308,177
6,2200,5,12,359,-253,370,291,-505,1234
6,2200,7,6,372,-193,228,56,-1022,1417
6,2200,7,12,351,259,757,1667,-604,698
6,2200,5,7,395,-519,796,645,-519,2215
6,2200,6,8,372,-297,217,529,-956,2008
6,2200,12,11,354,1750,1853,2167,-439,711
6,2200,10,7,388,1067,1395,1892,-491,475
6,2200,10,10,361,1185,1770,1729,-178,87
6,2200,7,12,374,412,582,2074,-418,1645
6,2200,12,14,351,2204,2215,2225,-124,583
6,2200,6,7,364,-429,1,2,-845,1663
6,2200,8,9,351,351,529,2111,-271,1799
6,2200,8,5,357,49,144,2160,-1284,1901
6,2200,9,6,335,162,274,2126,-1142,1627
6,2200,9,14,355,1185,1363,2113,-504,556
6,2200,5,8,363,-653,292,36,-1150,1845
6,2200,9,5,391,444,811,424,-182,1200
6,2200,9,6,376,565,854,1770,-260,1214
6,2200,11,13,351,1570,1621,2199,-218,1439
6,2200,11,7,344,908,1575,1701,-70,72
6,2200,6,16,360,413,1335,1400,-332,573
6,2200,6,7,391,-254,316,1737,-517,1613
6,2200,6,9,377,-110,80,989,-767,681
6,2200,12,9,371,1621,1941,2016,-309,247
6,2200,8,10,350,441,654,855,-254,730
6,2200,7,7,378,-15,606,852,-214,1679
6,2200,8,8,348,178,282,2161,-496,1058
6,2200,8,5,358,-139,420,209,-735,1322
6,2200,13,9,372,2013,2109,2163,-855,673
6,2200,7,8,358,-86,510,1689,-729,985
6,2200,6,7,384,-317,410,180,-553,1677
6,2200,7,11,359,343,783,599,-124,1507
6,2200,11,9,393,1455,1646,1419,-79,362
6,2200,10,12,383,1431,2270,1319,-160,106
6,2200,8,6,349,39,502,422,-566,1294
6,2200,12,6,401,1564,1630,2169,-243,212
6,2200,14,9,367,2332,2353,2222,-158,500
6,2200,12,12,354,1914,1989,1892,-333,216
6,2200,10,8,357,860,1166,2033,-36,21
6,2200,13,10,362,2070,2670,1833,-164,140
6,2200,5,7,397,-459,79,1140,-674,2140
6,2200,7,11,371,323,1180,1471,-146,152
6,2200,12,15,363,2256,2671,1945,-155,262
6,2200,7,12,346,304,651,281,-409,1772
6,2200,10,6,359,681,826,829,-143,412
6,2200,11,10,403,1690,1984,2003,-37,38
6,2200,11,5,363,893,994,2080,-316,196
6,2200,4,9,375,-682,214,424,-1043,1868
6,2200,7,8,379,116,494,1863,-606,1339
6,2200,11,4,377,817,904,2154,-80,92
6,2200,10,12,384,1441,2058,1317,-77,44
6,2200,10,9,373,1177,1255,2160,-378,1048
6,2200,8,12,315,310,417,1008,-552,485
6,2200,11,12,368,1677,2026,739,-120,138
6,2200,6,5,363,-702,529,201,-707,2208
6,2200,6,7,390,-213,392,1169,-572,806
6,2200,5,10,370,-377,3,7,-670,933
6,2200,10,10,344,996,1024,2208,-334,1428
6,2200,7,11,376,407,1182,898,-72,43
6,2200,12,9,363,1704,1853,2132,-224,142
6,2200,15,7,351,2427,2647,1813,-137,93
6,2200,8,12,365,780,1307,1887,-256,196
6,2200,12,11,378,2097,2321,2008,-14,21
6,2200,8,6,370,138,481,1032,-426,2089
6,2200,12,7,368,1503,1531,2190,-629,383
6,2200,10,8,375,1107,1154,2182,-520,1102
6,2200,9,12,348,919,929,2219,-295,708
6,2200,11,7,354,1053,1539,1592,-238,425
6,2200,4,8,398,-759,4,1,-1093,1897
6,2200,10,4,371,598,621,2190,-397,797
6,2200,12,5,370,1201,1495,1744,-55,40
6,2200,10,12,374,1435,2005,1737,-68,46
6,2200,10,14,373,1530,1613,2150,-188,354
6,2200,7,16,360,785,934,2091,-244,1781
6,2200,12,4,389,1302,1604,1380,-131,112
6,2200,11,8,358,1240,1422,1829,-488,588
6,2200,9,16,358,1467,1473,2229,-97,156
6,2200,9,12,393,1237,1834,1144,-59,69
6,2200,6,14,354,304,705,1458,-342,314
6,2200,15,12,374,2985,3577,1828,-171,192
6,2200,4,14,350,-434,0,0,-1319,1926
6,2200,14,17,365,3146,3388,2071,-92,183
6,2200,11,14,397,2051,2071,2218,-238,272
6,2200,10,10,402,1371,1396,2208,-390,325
6,2200,7,11,347,278,587,1103,-216,2052
6,2200,9,12,368,1201,1328,2138,-332,717
6,2200,8,5,373,97,877,566,-162,130
6,2200,6,11,358,-153,0,0,-1363,1208
6,2200,12,11,356,1817,1825,2220,-87,1414
6,2200,9,4,383,315,638,845,-371,1993
6,2200,10,10,386,1279,1506,2060,-145,430
6,2200,7,9,377,190,888,963,-66,75
6,2200,6,10,391,53,377,911,-348,261
6,2200,9,18,376,1779,1811,1978,-214,124
6,2200,11,8,353,1159,1249,2158,-74,53
6,2200,6,8,368,-264,179,1613,-1142,1092
6,2200,5,13,391,23,909,607,-340,2167
6,2200,10,6,350,674,855,2100,-604,1195
6,2200,8,8,373,280,679,1502,-403,262
6,2200,11,8,356,1192,1792,1473,-202,140
6,2200,7,6,357,-287,434,828,-429,1997
6,2200,8,11,366,485,830,1658,-385,1059
6,2200,11,10,361,1485,1676,523,-80,63
6,2200,5,9,361,-512,193,934,-705,564
6,2200,4,5,355,-1308,4,1,-1772,2174
6,2200,9,8,355,517,996,780,-42,289
6,2200,3,9,344,-1330,0,0,-1331,2210
6,2200,8,10,350,444,535,2176,-283,2034
6,2200,4,3,393,-1232,218,199,-1364,1582
6,2200,8,8,382,373,747,1884,-284,1528
6,2200,5,5,335,-1085,0,0,-1218,1192
6,2200,4,13,336,-473,83,13,-905,1975
6,2200,17,6,373,2966,3007,2207,-206,416
6,2200,6,5,345,-836,95,9,-1095,2143
6,2200,3,3,366,-1701,75,24,-1701,2208
6,2200,6,12,378,221,331,2042,-1079,989
6,2200,4,3,357,-1507,270,54,-1515,2206
6,2200,14,9,345,2318,2333,2212,-204,810
6,2200,13,6,351,1525,1689,2030,-631,814
6,2200,6,12,345,-56,109,873,-666,1464
6,2200,9,8,366,634,665,2205,-448,1442
6,2200,7,15,334,569,762,1998,-440,1111
6,2200,8,7,359,92,225,2115,-1127,1803
6,2200,8,15,370,1140,1308,1467,-220,259
6,2200,6,7,386,-315,204,560,-813,1652
6,2200,9,11,372,913,1702,1205,-107,85
6,2200,11,8,324,957,1023,2180,-432,1050
6,2200,14,8,351,2018,2284,2045,-34,21
6,2200,8,6,341,-66,1272,604,-443,291
6,2200,8,7,355,210,315,2135,-518,2009
6,2200,5,5,386,-795,286,95,-1319,1504
6,2200,8,6,365,2,973,812,-441,300
6,2200,11,7,365,1055,1201,2015,-32,15
6,2200,10,12,329,1070,1169,2072,-542,327
6,2200,7,4,335,-573,1020,343,-574,2211
6,2200,8,8,352,168,680,1866,-314,1093
6,2200,7,6,385,11,274,478,-408,1688
6,2200,11,14,324,1588,1620,2211,-131,140
6,2200,10,5,355,509,576,2173,-519,649
6,2200,8,18,351,1273,1350,2173,-428,1202
6,2200,8,12,369,702,986,1601,-179,585
6,2200,6,4,368,-692,293,29,-1087,1626
6,2200,8,8,373,445,644,2098,-913,1329
6,2200,7,9,366,115,391,1331,-612,529
